StockCode,Product,Img,Type,UnitPrice
82580,"SunBriteTV - Signature Series - 43"" Class (43"" Diag.) - LED - Outdoor - Partial Sun - 2160p - 4K Ultra HD TV - White",https://c1.neweggimages.com/ProductImageCompressAll300/AE7U_1_201707172067294591.jpg,Television,2799
85150,"SunBrite 43"" Outdoor TV 4K HDR - Signature 2 Series - for Partial Sun SB-S2-4355-4K-BL (Black)",https://c1.neweggimages.com/ProductImageCompressAll300/ADG5_1_202003251291938681.jpg,Television,2799
21041,"Sony XBR-85X900F 85"" BRAVIA 4K Ultra HD HDR Smart TV",https://c1.neweggimages.com/ProductImageCompressAll300/A1J7_1_201812072120371290.jpg,Television,2798
35916C,"Samsung 85"" Class Q70T Series QLED 4K UHD HDR Smart TV  (QN85Q70TAFXZA, 2020 Model)",https://c1.neweggimages.com/ProductImageCompressAll300/89-356-588-V01.jpg,Television,2797.99
35916B,"Samsung 75"" Class The Frame Lifestyle Series QLED 4K UHD HDR Smart TV ( QN75LS03TAFXZA, 2020 Model)",https://c1.neweggimages.com/ProductImageCompressAll300/89-356-624-V01.jpg,Television,2797.99
22180,"""Samsung QN65LS03TA 65"""" The Frame 4K Ultra High Definition Smart QLED TV with a Samsung QN43LS03TA 43"""" The Frame QLED Smart 4K Ultra High Definition TV (2020)	""",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200804EBc5n.jpg,Television,2796.38
22128,"Samsung QN85Q60TA 85"" QLED Ultra High Definition Smart UHD 4K TV with a Samsung HW-Q800T 3.1.2 Ch Dolby Atmos Soundbar and Wireless Subwoofer (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200728tYP05.jpg,Television,2795.98
22163,"Samsung QN65Q90TA 65"" 4K Ultra High Definition Smart QLED TV with a Samsung HW-T650 Bluetooth Soundbar with Dolby Audio Wireless Subwoofer (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200727Etsx4.jpg,Television,2775.98
35951,"Samsung QN55Q900RB 55"" 8K Ultra High Definition Smart QLED TV with a Samsung HW-T650 Bluetooth Soundbar with Dolby Audio Wireless Subwoofer",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS20073174699.jpg,Television,2775.98
22253,Sony XBR75X900F 75-Inch 4K Ultra HD Smart LED TV (2018 Model),https://c1.neweggimages.com/ProductImageCompressAll300/A1J7_1_20181207395756938.jpg,Television,2747.78
84988,"Samsung 75"" Class Q80T Series QLED 4K UHD HDR Smart TV (QN75Q80TAFXZA, 2020 Model)",https://c1.neweggimages.com/ProductImageCompressAll300/89-356-605-V08.jpg,Television,2697.99
22219,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV with a Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS2008031QIHA.jpg,Television,2696.38
18097C,"Samsung QN75Q70TA 75"" Ultra High Definition Smart 4K QLED Quantum HDR TV with a Samsung HW-Q70T 3.1.2 Ch Dolby Atmos Soundbar with Wireless Subwoofer (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200709htwc6.jpg,Television,2695.98
21299,"""Samsung QN75Q70TA 75"""" Ultra High Definition Smart 4K QLED Quantum HDR TV with a Samsung HW-Q800T 3.1.2 Ch Dolby Atmos Soundbar and Wireless Subwoofer (2020)	""",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200730NPQAl.jpg,Television,2695.98
21099,"Samsung QN65Q80TA 65"" Ultra High Definition 4K QLED Quantum HDR Smart TV with a Samsung HW-Q80R 5.1.2 Channel Harman Kardon Soundbar with Dolby Atmos",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS2007203e0aV.jpg,Television,2675.98
21085,"Sony XBR-55A8F 55"" BRAVIA OLED 4K HDR TV",https://c1.neweggimages.com/ProductImageCompressAll300/A1J7_1_20180418921261717.jpg,Television,2668
21929,Samsung QN75LS03TA 75-Inch QLED Ultra HD HDR 4K Smart TV The Frame Series 3840 x 2160p - 120 Hz - Wi-Fi - Alexa - Google Assistant - Black,https://c1.neweggimages.com/ProductImageCompressAll300/A22FD2005222LOK8.jpg,Television,2658.49
22241,"Samsung Q70T QN85Q70TAF 84.5"" Smart LED-LCD TV - 4K UHDTV - Black - Quantum Dot LED Backlight - Bixby, Google Assistant, Alexa Supported - Tizen - Dolby",https://c1.neweggimages.com/ProductImageCompressAll300/A22FD200604X7SHL.jpg,Television,2658.49
21091,"Panasonic TH-75CQ1U 75"" Class 4K 3840 x 2160 UHD Professional TV",https://c1.neweggimages.com/ProductImageCompressAll300/A4M5_1_201911071988336893.jpg,Television,2619.32
21733,"Samsung 82"" Class Q70T Series QLED 4K UHD HDR Smart TV  (QN82Q70TAFXZA, 2020 Model)",https://c1.neweggimages.com/ProductImageCompressAll300/89-356-587-V10.jpg,Television,2597.99
22178,"Sony XBR-65A8F 65"" BRAVIA OLED 4K HDR TV",https://c1.neweggimages.com/ProductImageCompressAll300/A1CZ_1_20190606576256223.jpg,Television,2597
22125,"""Samsung QN65LS03TA 65"""" The Frame 4K Ultra High Definition Smart QLED TV with a Frame My TV FRM-SF-D4165-65 65"""" Burlwood Customizable Bezel For the Frame TV (2020)	""",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200728Jv4rg.jpg,Television,2596.99
21671,"Samsung UN85TU8000 85"" 4K Crystal 8 Series Ultra High Definition Smart TV with a Samsung HW-Q70T 3.1.2 Ch Dolby Atmos Soundbar with Wireless Subwoofer (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200728Vt2d0.jpg,Television,2595.98
22086,"""Samsung UN85TU8000 85"""" 4K Crystal 8 Series Ultra High Definition Smart TV with a Samsung HW-Q800T 3.1.2 Ch Dolby Atmos Soundbar and Wireless Subwoofer (2020)	""",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200728wbCPK.jpg,Television,2595.98
22294,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV with a Samsung QN50LS03TA 50"" 4K The Frame Ultra High Definition QLED Smart TV (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200803aaTUl.jpg,Television,2536.38
22199,49 1920X1080 DispPt,https://c1.neweggimages.com/ProductImageCompressAll300/1B4-008M-001J5-S08.jpg,Television,2511.33
22083,Canon EOS 5D Mark III Digital SLR Camera Body with 64GB Card + Backpack + Battery/Charger + Grip + Tripod + Kit,https://c1.neweggimages.com/ProductImageCompressAll300/A63G_1_2014092538075411.jpg,DSLR Cameras,2499
22114,"LG 86NANO90UNA Alexa Built-in Nano 9 Series 86"" 4K Ultra HD Smart LED Nanocell TV (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/AJKJS200402yfg9v.jpg,Television,2499
21485,"Sony XBR-75X950H 75"" 4K Ultra High Definition Full Array LED HDR Smart TV (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200413q1wA9.jpg,Television,2499
21928,"Sony XBR65X950G 65"" BRAVIA 4K Ultra HD HDR Smart TV and HT-Z9F 3.1-Channel Dolby Atmos Sound Bar with Subwoofer",https://c1.neweggimages.com/ProductImageCompressAll300/V01J_1_201906102122655448.jpg,Television,2498
85099B,"Samsung 65"" Class Q90T Series QLED 4K UHD HDR Smart TV (QN65Q90TAFXZA, 2020 Model)",https://c1.neweggimages.com/ProductImageCompressAll300/89-356-602-V01.jpg,Television,2497.99
22356,"""Samsung QN65LS03TA 65"""" The Frame 4K Ultra High Definition Smart QLED TV with a Samsung QN32LS03TB The Frame Ultra High Definition Smart QLED Smart TV (2020)	""",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200804lTw7b.jpg,Television,2476.38
20724,Samsung QN82Q70TAF 82-Inch Class Q70T 4K Ultra HD HDR QLED Smart TV - 3840 x 2160 - 240 MR - 16:9 - HDMI - Wi-Fi - Bluetooth - Alexa - Google Assistant - Black,https://c1.neweggimages.com/ProductImageCompressAll300/A22FD200801DTH5V.jpg,Television,2468.49
21592,"""Samsung QN65Q80TA 65"" Ultra High Definition 4K QLED Quantum HDR Smart TV with a Samsung HW-Q800T 3.1.2 Ch Dolby Atmos Soundbar and Wireless Subwoofer (2020)""",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200713VPHhn.jpg,Television,2395.98
20725,Canon EOS 5D Mark III Digital SLR Camera Body with 500mm Telephoto Lens + 64GB Card + Backpack + Battery & Charger + Grip + Monopod Kit,https://c1.neweggimages.com/ProductImageCompressAll300/A63G_1_2014092538075650.jpg,DSLR Cameras,2395
20728,"Samsung QN75Q70TA 75"" Ultra High Definition Smart 4K QLED Quantum HDR TV with a Samsung HW-T650 Bluetooth Soundbar with Dolby Audio Wireless Subwoofer (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200708Ez8kA.jpg,Television,2375.98
20726,Samsung Q90T QN65Q90TAF 65-Inch 4K UHD Smart LED TV - QLED - Tizen OS - 3840 x 2160 - Quantum Dot  - Wi-Fi - Amazon Alexa - Google Assistant - Titan Black,https://c1.neweggimages.com/ProductImageCompressAll300/A22FD200531LR9J2.jpg,Television,2373.49
21217,"LG OLED65B9PUA B9 Series 65"" 4K Ultra HD Smart OLED TV (2019)",https://c1.neweggimages.com/ProductImageCompressAll300/A1CZ_1_201908051606927103.jpg,Television,2371.49
85066,"LG B9 OLED65B9PUA 64.5"" Smart OLED TV - 4K UHDTV - Google Assistant, Alexa Supported - WebOS - Dolby Atmos, DTS HD",https://c1.neweggimages.com/ProductImageCompressAll300/A22F_1_20200201129581998.jpg,Television,2371.49
20827,"Samsung Q80R QN82Q80RAF 81.5"" Smart LED-LCD TV - 4K UHDTV - Carbon Silver - Direct Full Array 8X Backlight - Bixby, Google Assistant, Alexa Supported - TV Plus - Tizen - Dolby, Dolby Digital ...",https://c1.neweggimages.com/ProductImageCompressAll300/A22F_1_2019122334274267.jpg,Television,2360.49
20825,"Samsung QN50LS03TA 50"" The Frame QLED Smart 4K Ultra High Definition TV with a Samsung QN50LS03TA 50"" The Frame Ultra High Definition Smart QLED Smart TV (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200803KOiqY.jpg,Television,2336.38
20823,"Samsung Galaxy S10+ OctaCore 6.4"" AMOLED Unlocked Smartphone 1TB Ceramic White",https://c1.neweggimages.com/ProductImageCompressAll300/ACYND2003319M6G9.jpg,Unlocked Mobiles,2334.95
20826,Samsung UN85TU8000 4K Crystal 8 Series Ultra High Definition Smart TV with a Samsung HW-Q60T Wireless 5.1 Channel Soundbar and Bluetooth Subwoofer (2020),https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200720kgfby.jpg,Television,2325.98
22087,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV with a Samsung QN43LS03TA 43"" The Frame QLED Smart 4K Ultra High Definition TV (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200803EtBWX.jpg,Television,2296.38
85206A,SONY XBR-75X950G 75-Inch Class HDR 4K UHD Smart LED TV - 2160p - 120 Hz - Black,https://c1.neweggimages.com/ProductImageCompressAll300/A22F_1_20200420564171118.jpg,Television,2265.49
21895,"Samsung Q70R QN75Q70RAF 75-inch 4K UHD LED Smart TV - 3840 x 2160 - Motion Rate 240 - Bixby, Google Assistant, Alexa Supported - Wi-Fi - HDMI",https://c1.neweggimages.com/ProductImageCompressAll300/A22F_1_20190823983970629.jpg,Television,2265.49
21896,"Samsung Q9F 75"" QLED 4K UHD HDR Elite+ Smart TV QN75Q9FAMFXZA",https://c1.neweggimages.com/ProductImageCompressAll300/89-356-305-S02.jpg,Television,2254.97
84946,"Samsung Q900 QN55Q900RBF 54.6"" Smart LED-LCD TV - 8K UHD - Black - Quantum Dot LED Backlight - Bixby, Google Assistant, Alexa Supported - TV Plus - Tizen - Dolby, Dolby Digital Plus, Dolby Digital",https://c1.neweggimages.com/ProductImageCompressAll300/A22F_1_20191204810684980.jpg,Television,2211.49
22090,"Sony XBR-65A8G 65"" BRAVIA OLED 4K HDR TV",https://c1.neweggimages.com/ProductImageCompressAll300/V01J_1_201906061000575462.jpg,Television,2198
21977,"Samsung 85"" Class Q60T Series QLED 4K UHD HDR Smart TV (QN85Q60TAFXZA, 2020 Model)",https://c1.neweggimages.com/ProductImageCompressAll300/89-356-584-V10.jpg,Television,2197.99
84991,"LG 75SM9070PUA 75"" 4K Ultra HD Smart LED TV (2019)",https://c1.neweggimages.com/ProductImageCompressAll300/AJKJ_132036471683620497ao39X3jx9f.jpg,Television,2197
22273,"Samsung QN75Q60TA 75"" Ultra High Definition 4K Quantum HDR Smart QLED TV with a Samsung HW-Q800T 3.1.2 Ch Dolby Atmos Soundbar and Wireless Subwoofer (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200729T8aC6.jpg,Television,2195.98
22179,Sony XBR-85X800H 85-Inch 4K Ultra HD HDR Android Smart LED TV - 3840 x 2160 - 60 Hz - 16:9 - 16 GB - Wi-Fi - Bluetooth - Alexa - Google Assistant - Black,https://c1.neweggimages.com/ProductImageCompressAll300/A22F_1_20200114713067472.jpg,Television,2183.49
22320,"Samsung QN55Q80TA 55"" Ultra High Definition Smart 4K QLED Quantum HDR TV with a Samsung HW-Q80R 5.1.2 Channel Harman Kardon Soundbar with Dolby Atmos",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200720zt6XN.jpg,Television,2180.98
22232,"Apple iPhone 11 Pro A2215 4G LTE Cell Phone - Unlocked Cell Phones 5.8"" Midnight Green 512GB 4GB RAM",https://c1.neweggimages.com/ProductImageCompressAll300/75-113-491-V02.jpg,Unlocked Mobiles,2179.62
84598,LG Electronics OLED65G7P 65-inch 4K UHD Smart OLED TV - 3840 x 2160 - HDMI/USB,https://c1.neweggimages.com/ProductImageCompressAll300/AKR9_1_201911232144656790.jpg,Television,2170.49
79323S,"""Samsung QN65LS03TA 65"""" The Frame 4K Ultra High Definition Smart QLED TV with a Samsung VG-SEST11K Stylish and Extended Viewing Angle Studio Stand (2020)	""",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200730Iqr8V.jpg,Television,2146.99
84568,"Samsung QN65Q80TA 65"" Ultra High Definition 4K QLED Quantum HDR Smart TV with a Samsung HW-Q60T Wireless 5.1 Channel Soundbar and Bluetooth Subwoofer (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS2007218KzHD.jpg,Television,2125.98
21668,Apple iPhone 11 Pro Max A2218 512GB MWHQ2B/A (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone - Gold,https://c1.neweggimages.com/ProductImageCompressAll300/AEJW_132137063844186594YML23W6dUJ.jpg,Unlocked Mobiles,2122.84
21669,Apple iPhone 11 Pro Max A2218 512GB MWHP2B/A (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone - Silver,https://c1.neweggimages.com/ProductImageCompressAll300/AEJW_1321370671751780332SAkspFssf.jpg,Unlocked Mobiles,2122.21
21670,Nokia 8800 64MB Stainless Steel Factory Unlocked 2G GSM Luxury Classic Collector's Item Cell Phone - Silver,https://c1.neweggimages.com/ProductImageCompressAll300/AEJWS200101y9y3q.jpg,Unlocked Mobiles,2099
21672,Nikon D500 1560 Black 20.90 MP Digital SLR Camera - Body with Lens Kit,https://c1.neweggimages.com/ProductImageCompressAll300/30-113-719-02.jpg,DSLR Cameras,2096.95
21673,"Samsung QN65LS03TA 65"" The Frame 4K Ultra High Definition Smart QLED TV with a Samsung VG-SCFT65WT 65"" White Customization Bezel For The Frame TV (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200715GOlBC.jpg,Television,2095.98
85071A,"Samsung QN65LS03TA 65"" The Frame 4K Ultra High Definition Smart QLED TV with a Samsung VG-SCFT65BL 65"" Black Customization Bezel For The Frame TV (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS2007159ELc3.jpg,Television,2095.98
85071B,Samsung QN85Q60TAF Q60T Series 85-Inch 4K Ultra HD Smart QLED TV - 3840 x 2160 - 16:9 -HDR - Wi-Fi - Alexa - Google Assistant - Titan Gray,https://c1.neweggimages.com/ProductImageCompressAll300/A7DCS200526PIWnk.jpg,Television,2088.49
21161,"Samsung Galaxy S10+ 4G LTE Unlocked Cell Phone 6.4"" Infinity Display Ceramic White 1TB 12GB RAM",https://c1.neweggimages.com/ProductImageCompressAll300/75-169-736-V08.jpg,Unlocked Mobiles,2028.95
21162,"Samsung QLED Q60R 82"" 4K Smart UHD LED TV QN82Q60RAFXZA (2019)",https://c1.neweggimages.com/ProductImageCompressAll300/89-356-530-V06.jpg,Television,1999.99
21248,"Samsung 65"" Class The Frame Lifestyle Series QLED 4K UHD HDR Smart TV ( QN65LS03TAFXZA, 2020 Model)",https://c1.neweggimages.com/ProductImageCompressAll300/89-356-625-V01.jpg,Television,1997.99
21159,Samsung 65- Inch QLED 4K TIZEN Smart TV- QN65Q90TAFXZA (Renewed),https://c1.neweggimages.com/ProductImageCompressAll300/ANERD200715RYH1L.jpg,Television,1997.99
82494L,"Samsung QLED Q70R 65"" Smart 4K UHD LED TV QN65Q70RAFXZA (2019)",https://c1.neweggimages.com/ProductImageCompressAll300/89-356-488-V01.jpg,Television,1997.99
82486,"Samsung QN49Q80TA 49"" QLED 4K Quantum HDR 8X Smart Ultra HD TV with a Samsung HW-Q80R 5.1.2 Channel Harman Kardon Soundbar with Dolby Atmos",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200720T9fL4.jpg,Television,1980.98
82483,"Samsung Q900 QN65Q900RBF 64.5"" Smart LED-LCD TV - 8K UHD - Black - Direct Full Array 16x Backlight - Bixby Supported - Dolby, Dolby Digital",https://c1.neweggimages.com/ProductImageCompressAll300/A22F_1_20191220271951746.jpg,Television,1980.49
90200D,"OnePlus 5T (Star Wars Limited Edition) A5010 128GB Dual-SIM (No CDMA, GSM only) Factory Unlocked 4G/LTE Smartphone (Sandstone White)",https://c1.neweggimages.com/ProductImageCompressAll300/AEJW_131613541246461609L2LjD9i6Ec.jpg,Unlocked Mobiles,1979
90200E,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV with a Samsung QN32LS03TB The Frame Ultra High Definition Smart QLED Smart TV (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200803tM4Hd.jpg,Television,1976.38
21212,Apple iPhone 11 Pro A2215 512GB MWCF2B/A (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone - Gold,https://c1.neweggimages.com/ProductImageCompressAll300/AEJW_132136921644844830zMi9lSzrsj.jpg,Unlocked Mobiles,1967.67
72756,"Apple iPhone 11 Pro A2215 4G LTE Cell Phone - Unlocked Cell Phones 5.8"" Silver 512GB 4GB RAM",https://c1.neweggimages.com/ProductImageCompressAll300/75-113-490-V02.jpg,Unlocked Mobiles,1967.67
22063,"Sony XBR-65X950H 65"" BRAVIA 4K Ultra HD HDR Smart TV with SU-WL855 Ultra Slim Swivel TV Mount",https://c1.neweggimages.com/ProductImageCompressAll300/A1J7D200623AUVFJ.jpg,Television,1948
37450,Canon 6d EOS 6D 20.1 MP CMOS Digital SLR Camera with EF 24-105mm f/4 L IS USM Lens + Canon Gadget Bag + LP-E6 Battery + 7pc Bundle 32GB Accessory Kit,https://c1.neweggimages.com/ProductImageCompressAll300/A29P_1302339508849119210m4GYfRJjV.jpg,DSLR Cameras,1939.95
90200A,"Nokia N-Gage QD 3.4MB Mobile Phone Gaming Bundle with Moto GP (GSM Only, No CDMA) Factory Unlocked 2G GSM Cellphone - Grey",https://c1.neweggimages.com/ProductImageCompressAll300/AEJW_1321325871310827836bkE3TLxF0.jpg,Unlocked Mobiles,1939
90200C,Canon EOS 7D Mark II DSLR Camera with 18-135mm + 55-250mm STM + 500mm 5 Lens Kit + 16GB,https://c1.neweggimages.com/ProductImageCompressAll300/A5E6_1_20150504370818302.jpg,DSLR Cameras,1929.99
90200B,"Samsung QN75Q60TA 75"" Ultra High Definition 4K Quantum HDR Smart QLED TV with a Samsung HW-Q60T Wireless 5.1 Channel Soundbar and Bluetooth Subwoofer (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200721k7Pmo.jpg,Television,1925.98
90185C,"VIZIO M-Series™ 70"" Class 4K HDR Smart TV | M70-F3",https://c1.neweggimages.com/ProductImageCompressAll300/89-262-702-S01.jpg,Television,1899.95
90185B,Samsung QN65LS03TAF 65-Inch QLED Ultra HD HDR 4K Smart TV The Frame Series - 3840 x 2160p - Wi-Fi - Alexa - Google Assistant - Black,https://c1.neweggimages.com/ProductImageCompressAll300/A22FD2006170OY2D.jpg,Television,1898.49
90003C,Samsung Galaxy S20 Ultra 5G 512GB SM-G988B/DS Dual-SIM (GSM Only | No CDMA) Factory Unlocked Smartphone - Cosmic Grey,https://c1.neweggimages.com/ProductImageCompressAll300/AEJWS200311W6kqN.jpg,Unlocked Mobiles,1898
90003D,"LG UM8070 82UM8070PUA 82"" Smart LED-LCD TV - 4K UHDTV - LED Backlight",https://c1.neweggimages.com/ProductImageCompressAll300/A22FD200508H0GBC.jpg,Television,1896.49
90003B,"LG 82UM8070PUA 82"" Class HDR 4K UHD LED Smart TV",https://c1.neweggimages.com/ProductImageCompressAll300/A5SR_132084610847371902Da45YzLo2b.jpg,Television,1896.49
90209C,"Samsung QN49Q80TA 49"" QLED 4K Quantum HDR 8X Smart Ultra HD TV with a Samsung HW-Q800T 3.1.2 Ch Dolby Atmos Soundbar and Wireless Subwoofer (2020)",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200713bDYWc.jpg,Television,1895.98
90209A,"""Samsung UN75TU8000 75"""" 8 Series Ultra High Definition Crystal 4K Smart TV with a Samsung HW-Q800T 3.1.2 Ch Dolby Atmos Soundbar and Wireless Subwoofer (2020)	""",https://c1.neweggimages.com/ProductImageCompressAll300/A3YFS200728YLSA5.jpg,Television,1895.98
90082D,"Samsung Galaxy S20+ 5G SM-G986UZKEXAA 5G Unlocked Cell Phone 6.7"" Cosmic Black 512GB 12GB RAM",https://c1.neweggimages.com/ProductImageCompressAll300/75-169-856-S01.jpg,Unlocked Mobiles,1889.95
